Date,Open,High,Low,Close,Adj Close,Volume,MA_short,MA_long,MACD,MACD_signal,RSI,BOLL_mid,BOLL_up,BOLL_low,BOLL_bw,BOLL_bw_med,Return,Signal,Position,Cost,Strategy_Return
2022-01-03,1.2657099962234497,1.277809977531433,1.2644000053405762,1.2658799886703491,1.2658799886703491,0,1.279058003425598,1.2608461697896323,0.0021332538995750827,0.004787673509520691,38.23523313132066,1.279058003425598,1.2960278223224364,1.2620881845287597,0.02653486996115806,0.028052096880514778,-0.006716723516286605,0.0,0.0,0.0,-0.0
2022-01-04,1.2751400470733645,1.2765599489212036,1.2667200565338137,1.275130033493042,1.275130033493042,0,1.2790045022964478,1.2612976710001627,0.001741519077422815,0.004178442623101117,41.29847468011991,1.2790045022964478,1.2960189476509816,1.261990056941914,0.026605763035211224,0.027889366265950788,0.007307205189655441,0.0,0.0,0.0,0.0
2022-01-05,1.2703499794006348,1.2739200592041016,1.2691099643707275,1.2704399824142456,1.2704399824142456,0,1.2792975008487701,1.2616781711578369,0.0010406228306769627,0.003550878664616286,40.310954582654055,1.2792975008487701,1.295445839627012,1.2631491620705282,0.025245634838695588,0.027324313706139948,-0.0036780963161447966,0.0,0.0,0.0,-0.0
2022-01-06,1.275760054588318,1.2813299894332886,1.2722599506378174,1.276010036468506,1.276010036468506,0,1.2798370003700257,1.2622170050938923,0.000923963441336495,0.003025495619960328,48.560153714384796,1.2798370003700257,1.2946726864272506,1.2650013143128007,0.023183711758506243,0.02673184561919538,0.0043843504072309525,0.0,0.0,0.0,0.0
2022-01-07,1.2726900577545166,1.2729599475860596,1.2642600536346436,1.2730200290679932,1.2730200290679932,0,1.2799459993839264,1.2628096719582875,0.0005835150280930623,0.002537099501586875,35.77829532954313,1.2799459993839264,1.2945333179791556,1.2653586807886972,0.022793646922995965,0.026570316498184643,-0.002343247556882977,0.0,0.0,0.0,-0.0
2022-01-10,1.264559984207153,1.2692899703979492,1.2610000371932983,1.2646900415420532,1.2646900415420532,0,1.2795810043811797,1.2632650057474772,-0.0003543682325355402,0.001958805954762392,27.32556182611735,1.2795810043811797,1.2953258970880543,1.263836111674305,0.02460945052007714,0.02650860995748725,-0.00654348504794422,0.0,0.0,0.0,-0.0
2022-01-11,1.2665300369262695,1.26691997051239,1.2596999406814575,1.2664999961853027,1.2664999961853027,0,1.2788680016994476,1.2637530048688252,-0.000940754824363621,0.0013788937989371896,29.92531332784246,1.2788680016994476,1.2956457312425873,1.2620902721563079,0.026238406967481115,0.026428586076891913,0.0014311448527282167,0.0,0.0,0.0,0.0
2022-01-12,1.257889986038208,1.257889986038208,1.2498600482940674,1.2577500343322754,1.2577500343322754,0,1.2774200022220612,1.2641255060831706,-0.0020874563210588892,0.0006856237749379739,29.211621413127475,1.2774200022220612,1.296224397985138,1.2586156064589844,0.029441210769154565,0.026428586076891913,-0.006908773690787351,0.0,0.0,0.0,-0.0
2022-01-13,1.2502700090408323,1.250980019569397,1.2452000379562378,1.2501599788665771,1.2501599788665771,0,1.2757454991340638,1.2644208391507468,-0.0035675550086555763,-0.0001650119817807361,27.203279645053854,1.2757454991340638,1.2978830664328043,1.2536079318353233,0.034705303391259136,0.026428586076891913,-0.0060346295038884445,0.0,0.0,0.0,-0.0
2022-01-14,1.2509299516677856,1.2552800178527832,1.247120022773743,1.2507799863815308,1.2507799863815308,0,1.2743860006332397,1.2646500051021576,-0.004637061301065337,-0.0010594218456376563,28.228118266719022,1.2743860006332397,1.2991340164025378,1.2496379848639416,0.03883912057571386,0.026428586076891913,0.0004959425397026429,0.0,0.0,0.0,0.0
2022-01-17,1.2540899515151978,1.2550899982452393,1.2499699592590332,1.2542200088500977,1.2542200088500977,0,1.272604501247406,1.2649348378181458,-0.005147731831232072,-0.0018770838427565393,32.775144901400054,1.272604501247406,1.2977912254220636,1.2474177770727486,0.039582956291557184,0.026428586076891913,0.0027503018164840576,0.0,0.0,0.0,0.0
2022-01-18,1.2513999938964844,1.2548099756240845,1.2484999895095823,1.2515699863433838,1.2515699863433838,0,1.2705030024051667,1.2651626706123351,-0.005700564021143606,-0.0026417798784339527,29.09583162200461,1.2705030024051667,1.2953248011951168,1.2456812036152165,0.03907397108540548,0.026428586076891913,-0.002112884891019573,0.0,0.0,0.0,-0.0
2022-01-19,1.2496299743652344,1.2523900270462036,1.2454999685287476,1.249750018119812,1.249750018119812,0,1.2683755040168763,1.2653395036856334,-0.006213913612030053,-0.0033562066251531728,29.603722447086085,1.2683755040168763,1.2926182714987644,1.2441327365349881,0.03822648325375665,0.026428586076891913,-0.0014541481846245263,0.0,0.0,0.0,-0.0
2022-01-20,1.251039981842041,1.2510900497436523,1.2454299926757812,1.2510900497436523,1.2510900497436523,0,1.26667400598526,1.2655748387177785,-0.006438399645016135,-0.003972645229125766,32.68067015869771,1.26667400598526,1.2907446802473452,1.2426033317231746,0.03800610756729371,0.026428586076891913,0.0010722397314755217,0.0,0.0,0.0,0.0
2022-01-21,1.249809980392456,1.255210041999817,1.249809980392456,1.2500300407409668,1.2500300407409668,0,1.2650560081005096,1.2658318400382995,-0.00662546606258374,-0.004503209395817361,36.77190720367407,1.2650560081005096,1.2890288360281998,1.2410831801728193,0.03790002620308591,0.026428586076891913,-0.0008472683504299194,-1.0,0.0,0.0,-0.0
2022-01-24,1.256350040435791,1.27006995677948,1.2553000450134275,1.256100058555603,1.256100058555603,0,1.263791012763977,1.266128675142924,-0.006212306238569276,-0.004845028764367744,33.22763597240534,1.263791012763977,1.286782489932121,1.2407995355958332,0.03638493538240995,0.026428586076891913,0.004855897551900634,-1.0,-1.0,0.0,-0.004855897551900634
2022-01-25,1.2626700401306152,1.266800045967102,1.2619500160217283,1.2625499963760376,1.2625499963760376,0,1.262983512878418,1.2665480077266693,-0.005303285054722107,-0.004936680022438617,43.255273616631044,1.262983512878418,1.28487852256002,1.2410885031968157,0.03467188519619246,0.02650860995748725,0.005134891744095205,-1.0,-1.0,0.0,-0.005134891744095205
2022-01-26,1.261579990386963,1.2638200521469116,1.2559499740600586,1.2615900039672852,1.2615900039672852,0,1.2619980156421662,1.2668945074081421,-0.004607233264603217,-0.004870790670871537,36.61837523065267,1.2619980156421662,1.2821246428475446,1.2418713884367878,0.03189644826047841,0.026570316498184643,-0.0007603599156531526,0.0,-1.0,0.0,0.0007603599156531526
2022-01-27,1.265589952468872,1.2725900411605835,1.2650500535964966,1.2658499479293823,1.2658499479293823,0,1.2613775134086609,1.2673623402913412,-0.0036695648706435158,-0.0046305455108259334,43.49946285484543,1.2613775134086609,1.280110093302382,1.2426449335149399,0.029701781892558655,0.02673184561919538,0.003376646889005963,0.0,0.0,0.0,0.0
2022-01-28,1.2745100259780884,1.2796200513839722,1.2711000442504885,1.2745699882507324,1.2745699882507324,0,1.2613840103149414,1.2678535064061482,-0.0021974902358303794,-0.004143934455826823,58.89444798595416,1.2613840103149414,1.2801357459134821,1.2426322747164007,0.029732001428904732,0.027324313706139948,0.0068886840305313335,0.0,0.0,0.0,0.0
2022-01-31,1.2760900259017944,1.277459979057312,1.2693599462509155,1.2759100198745728,1.2759100198745728,0,1.2618855118751526,1.2683673401673634,-0.0009122156746212973,-0.0034975906995857176,58.54368658826178,1.2618855118751526,1.281652534379978,1.2421184893703272,0.03132934377771209,0.027889366265950788,0.001051359781097272,0.0,0.0,0.0,0.0
2022-02-01,1.2719199657440186,1.272510051727295,1.265429973602295,1.2717399597167969,1.2717399597167969,0,1.2617160081863403,1.268826005856196,-0.0002274929321333108,-0.002843571146095236,63.854116002663254,1.2617160081863403,1.2810584091597204,1.2423736072129603,0.030660466932148783,0.028052096880514778,-0.0032683026959736683,0.0,0.0,0.0,-0.0
2022-02-02,1.2691600322723389,1.270449995994568,1.2647700309753418,1.2689599990844729,1.2689599990844729,0,1.2616420090198517,1.2692486723264058,8.980002572323009e-05,-0.002256896911731543,70.57793482118659,1.2616420090198517,1.2808547702312614,1.242429247808442,0.030456755678793163,0.028401195439732987,-0.00218595052477788,0.0,0.0,0.0,-0.0
2022-02-03,1.2685799598693848,1.2714699506759644,1.266129970550537,1.2686400413513184,1.2686400413513184,0,1.2612735092639924,1.2695818404356638,0.0003118443185416986,-0.0017431486656768948,69.67833453733499,1.2612735092639924,1.2795876385281035,1.2429593799998813,0.029040694392762155,0.0288634624169999,-0.0002521417013817695,0.0,0.0,0.0,-0.0
2022-02-04,1.2679100036621094,1.2787200212478638,1.2661999464035034,1.267850041389465,1.267850041389465,0,1.2610150098800659,1.2697318414847056,0.000419236923439259,-0.0013106715478536641,65.94902983721317,1.2610150098800659,1.2787683990568668,1.243261620703265,0.02815730032981832,0.0288634624169999,-0.0006227140371604101,0.0,0.0,0.0,-0.0
2022-02-07,1.274530053138733,1.2754299640655518,1.2672300338745115,1.274530053138733,1.274530053138733,0,1.2615070104599,1.270065176486969,0.0010314772300847874,-0.0008422417922659738,74.5509890350819,1.2615070104599,1.2802092629257331,1.2428047579940669,0.029650651658312953,0.02924095258095836,0.005268771172612041,0.0,0.0,0.0,0.0
2022-02-08,1.2665899991989136,1.271980047225952,1.2663999795913696,1.2665599584579468,1.2665599584579468,0,1.261510008573532,1.2703178425629933,0.0008636069290737236,-0.0005010720479980343,65.88538263616319,1.261510008573532,1.280215650119941,1.242804367027123,0.0296559542441692,0.029545931213733757,-0.006253359550964288,0.0,0.0,0.0,-0.0
2022-02-09,1.270400047302246,1.2714500427246094,1.267009973526001,1.2705399990081787,1.2705399990081787,0,1.2621495068073272,1.2705506761868794,0.0010397390513305904,-0.00019290982813230942,67.5066739916048,1.2621495068073272,1.2811855061273545,1.2431135074872999,0.03016441272188088,0.02965330295124108,0.0031424020028847366,0.0,0.0,0.0,0.0
2022-02-10,1.267680048942566,1.2718100547790527,1.2635899782180786,1.26760995388031,1.26760995388031,0,1.263022005558014,1.270658842722575,0.0009321496320573441,3.210206390562127e-05,65.30814345772552,1.263022005558014,1.281329879352343,1.2447141317636847,0.028990585617295898,0.02965330295124108,-0.0023061415855902823,0.0,0.0,0.0,-0.0
2022-02-11,1.2733399868011477,1.2753100395202637,1.267300009727478,1.2732000350952148,1.2732000350952148,0,1.2641430079936982,1.2708730101585388,0.0012831655442766543,0.0002823147599798279,65.01573331044332,1.2641430079936982,1.2820356055583757,1.2462504104290206,0.02830786936530955,0.02965330295124108,0.004409937929086727,0.0,0.0,0.0,0.0
2022-02-14,1.272189974784851,1.2782599925994873,1.2721799612045288,1.2723499536514282,1.2723499536514282,0,1.2650495052337647,1.270989676316579,0.0014757422772029294,0.0005210002634244482,59.54410993001659,1.2650495052337647,1.2826601615546862,1.2474388489128432,0.027841845316033374,0.029545931213733757,-0.0006676731231185506,0.0,0.0,0.0,-0.0
2022-02-15,1.2727999687194824,1.277359962463379,1.270169973373413,1.272860050201416,1.272860050201416,0,1.2661140084266662,1.2710351765155792,0.0016504953707801029,0.0007468992848955792,61.07285078472701,1.2661140084266662,1.2828458634436923,1.24938215340964,0.026430250207590582,0.02924095258095836,0.0004009090019014838,0.0,0.0,0.0,0.0
2022-02-16,1.272480010986328,1.2724900245666504,1.2665599584579468,1.2723699808120728,1.2723699808120728,0,1.2672450065612793,1.2711148420969645,0.0017295072692102842,0.0009434208817585203,56.91845697689709,1.2672450065612793,1.282292720110907,1.2521972930116516,0.023748704428451797,0.029015640005029028,-0.0003850143535149009,0.0,0.0,0.0,-0.0
