Date,Open,High,Low,Close,Adj Close,Volume,MA_short,MA_long,MACD,MACD_signal,RSI,BOLL_mid,BOLL_up,BOLL_low,BOLL_bw,BOLL_bw_med,Return,Signal,Position,Cost,Strategy_Return
2022-01-03,1.1373846530914309,1.1375917196273804,1.1285407543182373,1.1373459100723269,1.1373459100723269,0,1.130890142917633,1.1419251441955567,-0.00045554165812577985,-0.0018593597787210732,60.297278985537865,1.130890142917633,1.1375631671202526,1.1242171187150134,0.011801365931802338,0.016595914393725007,0.0042764713968939105,0.0,0.0,0.0,0.0
2022-01-04,1.1301988363265991,1.1323001384735107,1.127344846725464,1.1302244663238523,1.1302244663238523,0,1.1309679567813873,1.1415059725443522,-0.0006195468257961245,-0.0016113971881360834,54.317483680240464,1.1309679567813873,1.1375677796406662,1.1243681339221083,0.011671104949889724,0.015407311255445828,-0.0062614580888779026,0.0,0.0,0.0,-0.0
2022-01-05,1.1285407543182373,1.1345586776733398,1.1277644634246826,1.1283625364303589,1.1283625364303589,0,1.1310035824775695,1.1410886387030283,-0.0008895105603374809,-0.0014670198625763632,49.23087205536076,1.1310035824775695,1.137535335477956,1.124471829477183,0.011550366597563087,0.014839402954659464,-0.0016473983257055957,0.0,0.0,0.0,-0.0
2022-01-06,1.1312217712402344,1.1330673694610596,1.1285535097122192,1.1313496828079224,1.1313496828079224,0,1.1308431327342987,1.1406118293603262,-0.0008525928571627706,-0.0013441344614936448,47.70730622382029,1.1308431327342987,1.137161347641444,1.1245249178271535,0.011174343680839693,0.014827061983135966,0.002647328567832119,0.0,0.0,0.0,0.0
2022-01-07,1.129586100578308,1.1359764337539673,1.1290504932403564,1.1296881437301636,1.1296881437301636,0,1.1308609902858735,1.140120772520701,-0.0009464970006829443,-0.001264606969331505,57.08944583504992,1.1308609902858735,1.1371632086493673,1.1245587719223797,0.011145876314825585,0.014702244308986468,-0.0014686344133981732,0.0,0.0,0.0,-0.0
2022-01-10,1.135344386100769,1.1359764337539673,1.1288337707519531,1.1353960037231443,1.1353960037231443,0,1.1310716211795806,1.139715661605199,-0.0005539544698052179,-0.0011224764694262475,59.57132408913798,1.1310716211795806,1.1376927260792644,1.1244505162798968,0.011707666916404017,0.014400241020218783,0.005052597944538606,0.0,0.0,0.0,0.0
2022-01-11,1.1332728862762451,1.136899709701538,1.1315544843673706,1.1330417394638062,1.1330417394638062,0,1.1312966704368592,1.1392432530721028,-0.0004278985877277375,-0.0009835608930865455,55.18917233134479,1.1312966704368592,1.1378613050089617,1.1247320358647568,0.011605504981407659,0.014072073064748582,-0.002073518183627665,0.0,0.0,0.0,-0.0
2022-01-12,1.1370097398757937,1.1433000564575195,1.1355764865875244,1.1366478204727173,1.1366478204727173,0,1.1318227529525757,1.1388007760047913,-3.659593766580649e-05,-0.0007941679020023978,54.61275226674501,1.1318227529525757,1.138328847356564,1.1253166585485874,0.011496666570831723,0.013728588900468658,0.0031826550455393843,0.0,0.0,0.0,0.0
2022-01-13,1.1439814567565918,1.1479079723358154,1.1436413526535034,1.144164800643921,1.144164800643921,0,1.1325771987438202,1.1384451687335968,0.0008700424022525244,-0.00046132584115141334,61.877546975834036,1.1325771987438202,1.140968435946415,1.1241859615412255,0.014817951856883081,0.013728588900468658,0.0066132886860921225,0.0,0.0,0.0,0.0
2022-01-14,1.14565908908844,1.148369312286377,1.1410053968429563,1.1457115411758425,1.1457115411758425,0,1.1331920683383943,1.1381647964318593,0.001693843281917351,-3.029201653766047e-05,63.45801795883697,1.1331920683383943,1.1434386109239763,1.1229455257528123,0.018084388113670014,0.013728588900468658,0.0013518511765535646,0.0,0.0,0.0,0.0
